edificio_id,codigo_region,region,codigo_comuna,nombre_comuna,regional_sample_rank,n_inmuebles,winter_setpoint_c,setpoint_scenario,thermal_zone,model_persons,model_area_m2,heating_demand_kwh,target_fuel_energy_kwh,redpe_target_wood_volume_stere,assigned_fuel_energy_kwh,assigned_useful_energy_kwh,wood_volume_stere,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,event_count,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour
2244641,9,Araucania,9215,Villarrica,41,1,,perfil_actual,F,1,136.0,15452.533888717468,20640.0,11.055,20640.0,9279.395128988474,11.057142857142859,0.0,6173.138759728995,0.0,645,32.0,1.0,1.0,64.0,0.01
2275586,9,Araucania,9221,Cholchol,42,1,,perfil_actual,F,3,44.0,5547.131971394464,20640.0,11.055,15040.0,5547.131971394464,8.057142857142857,5600.0,0.0,0.0,470,32.0,1.0,1.0,64.0,0.01
2262501,9,Araucania,9220,Padre Las Casas,43,1,,perfil_actual,F,3,51.0,3967.495708216576,20640.0,11.055,11744.0,3967.495708216576,6.291428571428571,8896.0,0.0,0.0,367,32.0,1.0,1.0,64.0,0.01
2258823,9,Araucania,9219,Teodoro Schmidt,44,1,,perfil_actual,E,3,89.0,8298.753320392734,20640.0,11.055,20512.0,8298.753320392734,10.98857142857143,128.0,0.0,0.0,641,32.0,1.0,1.0,64.0,0.01
2201961,9,Araucania,9208,Nueva Imperial,45,1,,perfil_actual,F,3,37.0,4976.127672872856,20640.0,11.055,13952.0,4976.127672872856,7.474285714285715,6688.0,0.0,0.0,436,32.0,1.0,1.0,64.0,0.01
2051773,9,Araucania,9103,Los Sauces,46,1,,perfil_actual,F,2,26.0,3904.8164422402933,20640.0,11.055,11776.0,3904.8164422402933,6.308571428571429,8864.0,0.0,0.0,368,32.0,1.0,1.0,64.0,0.01
2082178,9,Araucania,9110,Curacautín,47,1,,perfil_actual,F,3,79.0,13607.683355004796,20640.0,11.055,20640.0,9134.45905105982,11.057142857142859,0.0,4473.224303944977,0.0,645,32.0,1.0,1.0,64.0,0.01
2044517,9,Araucania,9101,Angol,48,1,,perfil_actual,F,3,21.0,3697.739932245621,20640.0,11.055,11392.0,3697.739932245621,6.102857142857144,9248.0,0.0,0.0,356,32.0,1.0,1.0,64.0,0.01
2176853,9,Araucania,9203,Freire,49,1,,perfil_actual,F,3,58.0,6253.771339348667,20640.0,11.055,16384.0,6253.771339348667,8.777142857142858,4256.0,0.0,0.0,512,32.0,1.0,1.0,64.0,0.01
2195024,9,Araucania,9207,Galvarino,50,1,,perfil_actual,F,3,58.0,6508.934891970942,20640.0,11.055,16960.0,6508.934891970942,9.085714285714285,3680.0,0.0,0.0,530,32.0,1.0,1.0,64.0,0.01
2251236,9,Araucania,9216,Pucón,51,1,,perfil_actual,H,4,95.0,7265.500046350868,20640.0,11.055,18048.0,7265.500046350868,9.668571428571429,2592.0,0.0,0.0,564,32.0,1.0,1.0,64.0,0.01
2256004,9,Araucania,9217,Melipeuco,52,1,,perfil_actual,H,4,30.0,5452.929312850617,20640.0,11.055,14880.0,5452.929312850617,7.971428571428571,5760.0,0.0,0.0,465,32.0,1.0,1.0,64.0,0.01
2226529,9,Araucania,9214,Loncoche,53,1,,perfil_actual,F,3,51.0,6622.445057814151,20640.0,11.055,17184.0,6622.445057814151,9.205714285714285,3456.0,0.0,0.0,537,32.0,1.0,1.0,64.0,0.01
2164423,9,Araucania,9201,Temuco,54,1,,perfil_actual,F,7,96.0,13883.63077432535,20640.0,11.055,20640.0,9146.53837072514,11.057142857142859,0.0,4737.092403600209,0.0,645,32.0,1.0,1.0,64.0,0.01
2084562,9,Araucania,9111,Lonquimay,55,1,,perfil_actual,H,2,29.0,3598.538782036226,20640.0,11.055,10976.0,3598.538782036226,5.88,9664.0,0.0,0.0,343,32.0,1.0,1.0,64.0,0.01
2205000,9,Araucania,9209,Carahue,56,1,,perfil_actual,E,3,63.0,7103.086722381258,20640.0,11.055,18208.0,7103.086722381258,9.754285714285714,2432.0,0.0,0.0,569,32.0,1.0,1.0,64.0,0.01
2213400,9,Araucania,9211,Pitrufquén,57,1,,perfil_actual,F,2,49.0,6191.096904363399,20640.0,11.055,16352.0,6191.096904363399,8.760000000000002,4288.0,0.0,0.0,511,32.0,1.0,1.0,64.0,0.01
2193264,9,Araucania,9206,Perquenco,58,1,,perfil_actual,F,2,65.0,8093.443953503986,20640.0,11.055,20096.0,8093.443953503986,10.765714285714285,544.0,0.0,0.0,628,32.0,1.0,1.0,64.0,0.01
2049711,9,Araucania,9102,Purén,59,1,,perfil_actual,F,3,84.0,9024.920687139493,20640.0,11.055,20640.0,8654.822835526655,11.057142857142859,0.0,370.0978516128372,0.0,645,32.0,1.0,1.0,64.0,0.01
2061423,9,Araucania,9106,Ercilla,60,1,,perfil_actual,F,2,57.0,7296.904019762102,20640.0,11.055,18496.0,7296.904019762102,9.90857142857143,2144.0,0.0,0.0,578,32.0,1.0,1.0,64.0,0.01
2188073,9,Araucania,9205,Lautaro,61,1,,perfil_actual,F,3,20.0,3708.9545134315404,20640.0,11.055,11424.0,3708.9545134315404,6.12,9216.0,0.0,0.0,357,32.0,1.0,1.0,64.0,0.01
2221328,9,Araucania,9213,Toltén,62,1,,perfil_actual,E,2,36.0,5457.782351749054,20640.0,11.055,14912.0,5457.782351749054,7.988571428571428,5728.0,0.0,0.0,466,32.0,1.0,1.0,64.0,0.01
2054850,9,Araucania,9104,Renaico,63,1,,perfil_actual,F,4,72.0,6506.892539160762,20640.0,11.055,16640.0,6506.892539160762,8.914285714285713,4000.0,0.0,0.0,520,32.0,1.0,1.0,64.0,0.01
2067429,9,Araucania,9107,Traiguén,64,1,,perfil_actual,F,2,42.0,5853.625905733579,20640.0,11.055,15680.0,5853.625905733579,8.399999999999999,4960.0,0.0,0.0,490,32.0,1.0,1.0,64.0,0.01
2178819,9,Araucania,9204,Cunco,65,1,,perfil_actual,F,1,50.0,8865.837022218428,20640.0,11.055,20640.0,8538.50206483015,11.057142857142859,0.0,327.33495738827696,0.0,645,32.0,1.0,1.0,64.0,0.01
2205143,9,Araucania,9209,Carahue,1,1,22.0,invierno_22C,E,2,58.0,8142.088664460994,20640.0,11.055,20256.0,8142.088664460994,10.851428571428572,384.0,0.0,0.0,633,32.0,1.0,1.0,64.0,0.01
2052242,9,Araucania,9104,Renaico,2,1,22.0,invierno_22C,F,8,59.0,4946.062706483509,20640.0,11.055,13120.0,4946.062706483509,7.0285714285714285,7520.0,0.0,0.0,410,32.0,1.0,1.0,64.0,0.01
2208792,9,Araucania,9211,Pitrufquén,3,1,22.0,invierno_22C,F,8,145.0,13559.654993247823,20640.0,11.055,20640.0,9279.091847931366,11.057142857142859,0.0,4280.563145316455,0.0,645,32.0,1.0,1.0,64.0,0.01
2208015,9,Araucania,9210,Saavedra,4,1,22.0,invierno_22C,E,4,98.0,9936.429781431023,20640.0,11.055,20640.0,8835.081196403793,11.057142857142859,0.0,1101.3485850272314,0.0,645,32.0,1.0,1.0,64.0,0.01
2062104,9,Araucania,9106,Ercilla,5,1,22.0,invierno_22C,F,3,53.0,7105.083929588748,20640.0,11.055,18080.0,7105.083929588748,9.685714285714285,2560.0,0.0,0.0,565,32.0,1.0,1.0,64.0,0.01
2063485,9,Araucania,9107,Traiguén,6,1,22.0,invierno_22C,F,4,25.0,2499.190367245053,20640.0,11.055,8800.0,2499.190367245053,4.714285714285714,11840.0,0.0,0.0,275,32.0,1.0,1.0,64.0,0.01
2222390,9,Araucania,9214,Loncoche,7,1,22.0,invierno_22C,F,3,55.0,8104.8572975585475,20640.0,11.055,20128.0,8104.8572975585475,10.782857142857143,512.0,0.0,0.0,629,32.0,1.0,1.0,64.0,0.01
2256413,9,Araucania,9218,Curarrehue,8,1,22.0,invierno_22C,H,2,25.0,3627.3450811452685,20640.0,11.055,11008.0,3627.3450811452685,5.897142857142857,9632.0,0.0,0.0,344,32.0,1.0,1.0,64.0,0.01
2254048,9,Araucania,9216,Pucón,9,1,22.0,invierno_22C,H,4,127.0,10689.038877639754,20640.0,11.055,20640.0,9087.186164538987,11.057142857142859,0.0,1601.852713100769,0.0,645,32.0,1.0,1.0,64.0,0.01
2106509,9,Araucania,9201,Temuco,10,1,22.0,invierno_22C,F,4,37.0,5584.665600851291,20640.0,11.055,15136.0,5584.665600851291,8.108571428571429,5504.0,0.0,0.0,473,32.0,1.0,1.0,64.0,0.01
2048439,9,Araucania,9102,Purén,11,1,22.0,invierno_22C,F,2,24.0,2856.553468980707,20640.0,11.055,9632.0,2856.553468980707,5.160000000000001,11008.0,0.0,0.0,301,32.0,1.0,1.0,64.0,0.01
2176648,9,Araucania,9203,Freire,12,1,22.0,invierno_22C,F,3,140.0,15566.427241331898,20640.0,11.055,20640.0,9287.395395505642,11.057142857142859,0.0,6279.031845826254,0.0,645,32.0,1.0,1.0,64.0,0.01
2061230,9,Araucania,9105,Collipulli,13,1,22.0,invierno_22C,F,4,21.0,4031.899742525365,20640.0,11.055,12032.0,4031.899742525365,6.445714285714287,8608.0,0.0,0.0,376,32.0,1.0,1.0,64.0,0.01
2275872,9,Araucania,9221,Cholchol,14,1,22.0,invierno_22C,F,4,36.0,5434.053105332513,20640.0,11.055,14848.0,5434.053105332513,7.954285714285714,5792.0,0.0,0.0,464,32.0,1.0,1.0,64.0,0.01
2257008,9,Araucania,9219,Teodoro Schmidt,15,1,22.0,invierno_22C,E,2,36.0,4829.364508558228,20640.0,11.055,13632.0,4829.364508558228,7.3028571428571425,7008.0,0.0,0.0,426,32.0,1.0,1.0,64.0,0.01
2218145,9,Araucania,9212,Gorbea,16,1,22.0,invierno_22C,F,3,31.0,5390.60287418369,20640.0,11.055,14752.0,5390.60287418369,7.902857142857143,5888.0,0.0,0.0,461,32.0,1.0,1.0,64.0,0.01
2084315,9,Araucania,9111,Lonquimay,17,1,22.0,invierno_22C,H,2,48.0,6972.247667429045,20640.0,11.055,17664.0,6972.247667429045,9.462857142857143,2976.0,0.0,0.0,552,32.0,1.0,1.0,64.0,0.01
2077320,9,Araucania,9109,Victoria,18,1,22.0,invierno_22C,F,3,62.0,9441.85192075243,20640.0,11.055,20640.0,8745.056059155344,11.057142857142859,0.0,696.7958615970865,0.0,645,32.0,1.0,1.0,64.0,0.01
2171817,9,Araucania,9202,Vilcún,19,1,22.0,invierno_22C,F,3,22.0,5215.202765292297,20640.0,11.055,14432.0,5215.202765292297,7.731428571428572,6208.0,0.0,0.0,451,32.0,1.0,1.0,64.0,0.01
2180293,9,Araucania,9204,Cunco,20,1,22.0,invierno_22C,F,3,135.0,20068.662343130803,20640.0,11.055,20640.0,9383.702367486525,11.057142857142859,0.0,10684.959975644279,0.0,645,32.0,1.0,1.0,64.0,0.01
2035392,9,Araucania,9101,Angol,21,1,22.0,invierno_22C,F,3,40.0,6656.081226867194,20640.0,11.055,17216.0,6656.081226867194,9.222857142857144,3424.0,0.0,0.0,538,32.0,1.0,1.0,64.0,0.01
2068648,9,Araucania,9108,Lumaco,22,1,22.0,invierno_22C,F,2,50.0,8300.646437552448,20640.0,11.055,20544.0,8300.646437552448,11.005714285714287,96.0,0.0,0.0,642,32.0,1.0,1.0,64.0,0.01
2196403,9,Araucania,9208,Nueva Imperial,23,1,22.0,invierno_22C,F,8,128.0,9491.902931721212,20640.0,11.055,20640.0,8857.24062451399,11.057142857142859,0.0,634.6623072072192,0.0,645,32.0,1.0,1.0,64.0,0.01
2228668,9,Araucania,9215,Villarrica,24,1,22.0,invierno_22C,F,1,40.0,7237.451995877695,20640.0,11.055,18400.0,7237.451995877695,9.857142857142858,2240.0,0.0,0.0,575,32.0,1.0,1.0,64.0,0.01
2191156,9,Araucania,9205,Lautaro,25,1,22.0,invierno_22C,F,3,36.0,6230.236335669115,20640.0,11.055,16384.0,6230.236335669115,8.777142857142858,4256.0,0.0,0.0,512,32.0,1.0,1.0,64.0,0.01
2256107,9,Araucania,9217,Melipeuco,26,1,22.0,invierno_22C,H,8,70.0,9906.179668409959,20640.0,11.055,20640.0,8919.128811507991,11.057142857142859,0.0,987.0508569019667,0.0,645,32.0,1.0,1.0,64.0,0.01
2220221,9,Araucania,9213,Toltén,27,1,22.0,invierno_22C,E,8,93.0,9925.729474891456,20640.0,11.055,20640.0,8918.92111049749,11.057142857142859,0.0,1006.8083643939676,0.0,645,32.0,1.0,1.0,64.0,0.01
2194051,9,Araucania,9206,Perquenco,28,1,22.0,invierno_22C,F,2,35.0,6142.585627836205,20640.0,11.055,16256.0,6142.585627836205,8.708571428571428,4384.0,0.0,0.0,508,32.0,1.0,1.0,64.0,0.01
2195848,9,Araucania,9207,Galvarino,29,1,22.0,invierno_22C,F,3,50.0,6979.198787100414,20640.0,11.055,17888.0,6979.198787100414,9.582857142857144,2752.0,0.0,0.0,559,32.0,1.0,1.0,64.0,0.01
2272399,9,Araucania,9220,Padre Las Casas,30,1,22.0,invierno_22C,F,4,46.0,5918.583452499712,20640.0,11.055,15776.0,5918.583452499712,8.45142857142857,4864.0,0.0,0.0,493,32.0,1.0,1.0,64.0,0.01
2052183,9,Araucania,9103,Los Sauces,31,1,22.0,invierno_22C,F,3,95.0,10937.743341152322,20640.0,11.055,20640.0,9062.442606177367,11.057142857142859,0.0,1875.3007349749546,0.0,645,32.0,1.0,1.0,64.0,0.01
2082449,9,Araucania,9110,Curacautín,32,1,22.0,invierno_22C,F,2,40.0,9502.5036601316,20640.0,11.055,20640.0,8720.93660229049,11.057142857142859,0.0,781.567057841109,0.0,645,32.0,1.0,1.0,64.0,0.01
2179826,9,Araucania,9204,Cunco,33,1,22.0,invierno_22C,F,3,220.0,30311.408554906466,20640.0,11.055,20640.0,9571.721719086478,11.057142857142859,0.0,20739.68683581999,0.0,645,32.0,1.0,1.0,64.0,0.01
2073021,9,Araucania,9109,Victoria,34,1,22.0,invierno_22C,F,4,44.0,7149.596600378053,20640.0,11.055,18240.0,7149.596600378053,9.771428571428572,2400.0,0.0,0.0,570,32.0,1.0,1.0,64.0,0.01
2256461,9,Araucania,9218,Curarrehue,35,1,22.0,invierno_22C,H,2,133.0,19460.878950318656,20640.0,11.055,20640.0,9438.274463855034,11.057142857142859,0.0,10022.604486463619,0.0,645,32.0,1.0,1.0,64.0,0.01
2216933,9,Araucania,9212,Gorbea,36,1,22.0,invierno_22C,F,2,42.0,7082.771841474776,20640.0,11.055,18144.0,7082.771841474776,9.72,2496.0,0.0,0.0,567,32.0,1.0,1.0,64.0,0.01
2059166,9,Araucania,9105,Collipulli,37,1,22.0,invierno_22C,F,2,43.0,6767.065976569972,20640.0,11.055,17472.0,6767.065976569972,9.360000000000001,3168.0,0.0,0.0,546,32.0,1.0,1.0,64.0,0.01
2169859,9,Araucania,9202,Vilcún,38,1,22.0,invierno_22C,F,2,31.0,6684.811350620752,20640.0,11.055,17344.0,6684.811350620752,9.291428571428572,3296.0,0.0,0.0,542,32.0,1.0,1.0,64.0,0.01
2069401,9,Araucania,9108,Lumaco,39,1,22.0,invierno_22C,F,1,24.0,5392.227929062417,20640.0,11.055,14816.0,5392.227929062417,7.937142857142856,5824.0,0.0,0.0,463,32.0,1.0,1.0,64.0,0.01
2207866,9,Araucania,9210,Saavedra,40,1,22.0,invierno_22C,E,2,39.0,5099.420160143132,20640.0,11.055,14176.0,5099.420160143132,7.594285714285713,6464.0,0.0,0.0,443,32.0,1.0,1.0,64.0,0.01
2244641,9,Araucania,9215,Villarrica,41,1,22.0,invierno_22C,F,1,136.0,17670.122338244408,20640.0,11.055,20640.0,9369.470154051636,11.057142857142859,0.0,8300.65218419277,0.0,645,32.0,1.0,1.0,64.0,0.01
2275586,9,Araucania,9221,Cholchol,42,1,22.0,invierno_22C,F,3,44.0,6525.863865036016,20640.0,11.055,16992.0,6525.863865036016,9.102857142857143,3648.0,0.0,0.0,531,32.0,1.0,1.0,64.0,0.01
2262501,9,Araucania,9220,Padre Las Casas,43,1,22.0,invierno_22C,F,3,51.0,4826.439596413788,20640.0,11.055,13440.0,4826.439596413788,7.199999999999999,7200.0,0.0,0.0,420,32.0,1.0,1.0,64.0,0.01
2258823,9,Araucania,9219,Teodoro Schmidt,44,1,22.0,invierno_22C,E,3,89.0,9870.290061879374,20640.0,11.055,20640.0,8839.688132391562,11.057142857142859,0.0,1030.6019294878115,0.0,645,32.0,1.0,1.0,64.0,0.01
2201961,9,Araucania,9208,Nueva Imperial,45,1,22.0,invierno_22C,F,3,37.0,5853.375628000299,20640.0,11.055,15680.0,5853.375628000299,8.399999999999999,4960.0,0.0,0.0,490,32.0,1.0,1.0,64.0,0.01
2051773,9,Araucania,9103,Los Sauces,46,1,22.0,invierno_22C,F,2,26.0,4598.112788726181,20640.0,11.055,13152.0,4598.112788726181,7.045714285714287,7488.0,0.0,0.0,411,32.0,1.0,1.0,64.0,0.01
2082178,9,Araucania,9110,Curacautín,47,1,22.0,invierno_22C,F,3,79.0,15084.08661919816,20640.0,11.055,20640.0,9224.654506558729,11.057142857142859,0.0,5859.432112639433,0.0,645,32.0,1.0,1.0,64.0,0.01
2044517,9,Araucania,9101,Angol,48,1,22.0,invierno_22C,F,3,21.0,4305.12111555534,20640.0,11.055,12608.0,4305.12111555534,6.754285714285714,8032.0,0.0,0.0,394,32.0,1.0,1.0,64.0,0.01
2176853,9,Araucania,9203,Freire,49,1,22.0,invierno_22C,F,3,58.0,7317.594534993605,20640.0,11.055,18496.0,7317.594534993605,9.90857142857143,2144.0,0.0,0.0,578,32.0,1.0,1.0,64.0,0.01
2195024,9,Araucania,9207,Galvarino,50,1,22.0,invierno_22C,F,3,58.0,7689.4661856775265,20640.0,11.055,19296.0,7689.4661856775265,10.337142857142856,1344.0,0.0,0.0,603,32.0,1.0,1.0,64.0,0.01
2251236,9,Araucania,9216,Pucón,51,1,22.0,invierno_22C,H,4,95.0,8678.199348317343,20640.0,11.055,20640.0,8650.729316792287,11.057142857142859,0.0,27.470031525055155,0.0,645,32.0,1.0,1.0,64.0,0.01
2256004,9,Araucania,9217,Melipeuco,52,1,22.0,invierno_22C,H,4,30.0,6289.909985419564,20640.0,11.055,16544.0,6289.909985419564,8.862857142857143,4096.0,0.0,0.0,517,32.0,1.0,1.0,64.0,0.01
2226529,9,Araucania,9214,Loncoche,53,1,22.0,invierno_22C,F,3,51.0,7700.686446023604,20640.0,11.055,19328.0,7700.686446023604,10.354285714285714,1312.0,0.0,0.0,604,32.0,1.0,1.0,64.0,0.01
2164423,9,Araucania,9201,Temuco,54,1,22.0,invierno_22C,F,7,96.0,16116.809504680361,20640.0,11.055,20640.0,9262.611057909866,11.057142857142859,0.0,6854.198446770495,0.0,645,32.0,1.0,1.0,64.0,0.01
2084562,9,Araucania,9111,Lonquimay,55,1,22.0,invierno_22C,H,2,29.0,4222.8410338382655,20640.0,11.055,12224.0,4222.8410338382655,6.548571428571428,8416.0,0.0,0.0,382,32.0,1.0,1.0,64.0,0.01
2205000,9,Araucania,9209,Carahue,56,1,22.0,invierno_22C,E,3,63.0,8232.472082764882,20640.0,11.055,20448.0,8232.472082764882,10.954285714285716,192.0,0.0,0.0,639,32.0,1.0,1.0,64.0,0.01
2213400,9,Araucania,9211,Pitrufquén,57,1,22.0,invierno_22C,F,2,49.0,7241.005183084549,20640.0,11.055,18432.0,7241.005183084549,9.874285714285714,2208.0,0.0,0.0,576,32.0,1.0,1.0,64.0,0.01
2193264,9,Araucania,9206,Perquenco,58,1,22.0,invierno_22C,F,2,65.0,9354.58301341841,20640.0,11.055,20640.0,8719.263299323597,11.057142857142859,0.0,635.3197140948128,0.0,645,32.0,1.0,1.0,64.0,0.01
2049711,9,Araucania,9102,Purén,59,1,22.0,invierno_22C,F,3,84.0,10561.803235242089,20640.0,11.055,20640.0,8974.92899397415,11.057142857142859,0.0,1586.874241267938,0.0,645,32.0,1.0,1.0,64.0,0.01
2061423,9,Araucania,9106,Ercilla,60,1,22.0,invierno_22C,F,2,57.0,8465.02597112453,20640.0,11.055,20640.0,8454.961376498657,11.057142857142859,0.0,10.06459462587478,0.0,645,32.0,1.0,1.0,64.0,0.01
2188073,9,Araucania,9205,Lautaro,61,1,22.0,invierno_22C,F,3,20.0,4297.964796935527,20640.0,11.055,12608.0,4297.964796935527,6.754285714285714,8032.0,0.0,0.0,394,32.0,1.0,1.0,64.0,0.01
2221328,9,Araucania,9213,Toltén,62,1,22.0,invierno_22C,E,2,36.0,6323.056294094803,20640.0,11.055,16608.0,6323.056294094803,8.897142857142857,4032.0,0.0,0.0,519,32.0,1.0,1.0,64.0,0.01
2054850,9,Araucania,9104,Renaico,63,1,22.0,invierno_22C,F,4,72.0,7873.201807683576,20640.0,11.055,19328.0,7873.201807683576,10.354285714285714,1312.0,0.0,0.0,604,32.0,1.0,1.0,64.0,0.01
2067429,9,Araucania,9107,Traiguén,64,1,22.0,invierno_22C,F,2,42.0,6805.854187115905,20640.0,11.055,17568.0,6805.854187115905,9.411428571428573,3072.0,0.0,0.0,549,32.0,1.0,1.0,64.0,0.01
2178819,9,Araucania,9204,Cunco,65,1,22.0,invierno_22C,F,1,50.0,9938.84888553411,20640.0,11.055,20640.0,8808.908840011274,11.057142857142859,0.0,1129.940045522837,0.0,645,32.0,1.0,1.0,64.0,0.01
2205143,9,Araucania,9209,Carahue,1,1,24.0,invierno_24C,E,2,58.0,8780.541296563459,20640.0,11.055,20640.0,8529.466974074501,11.057142857142859,0.0,251.07432248895697,0.0,645,32.0,1.0,1.0,64.0,0.01
2052242,9,Araucania,9104,Renaico,2,1,24.0,invierno_24C,F,8,59.0,5544.813642477701,20640.0,11.055,14336.0,5544.813642477701,7.679999999999999,6304.0,0.0,0.0,448,32.0,1.0,1.0,64.0,0.01
2208792,9,Araucania,9211,Pitrufquén,3,1,24.0,invierno_24C,F,8,145.0,14803.897476041726,20640.0,11.055,20640.0,9337.058154839593,11.057142857142859,0.0,5466.839321202131,0.0,645,32.0,1.0,1.0,64.0,0.01
2208015,9,Araucania,9210,Saavedra,4,1,24.0,invierno_24C,E,4,98.0,10874.481045279661,20640.0,11.055,20640.0,8989.133156354677,11.057142857142859,0.0,1885.3478889249836,0.0,645,32.0,1.0,1.0,64.0,0.01
2062104,9,Araucania,9106,Ercilla,5,1,24.0,invierno_24C,F,3,53.0,7670.488976037537,20640.0,11.055,19232.0,7670.488976037537,10.30285714285714,1408.0,0.0,0.0,601,32.0,1.0,1.0,64.0,0.01
2063485,9,Araucania,9107,Traiguén,6,1,24.0,invierno_24C,F,4,25.0,2789.504254231274,20640.0,11.055,9376.0,2789.504254231274,5.022857142857142,11264.0,0.0,0.0,293,32.0,1.0,1.0,64.0,0.01
2222390,9,Araucania,9214,Loncoche,7,1,24.0,invierno_24C,F,3,55.0,8735.724271738885,20640.0,11.055,20640.0,8547.481483984044,11.057142857142859,0.0,188.24278775484032,0.0,645,32.0,1.0,1.0,64.0,0.01
2256413,9,Araucania,9218,Curarrehue,8,1,24.0,invierno_24C,H,2,25.0,3880.529017115698,20640.0,11.055,11520.0,3880.529017115698,6.171428571428572,9120.0,0.0,0.0,360,32.0,1.0,1.0,64.0,0.01
2254048,9,Araucania,9216,Pucón,9,1,24.0,invierno_24C,H,4,127.0,11431.317079475213,20640.0,11.055,20640.0,9187.670147176512,11.057142857142859,0.0,2243.646932298703,0.0,645,32.0,1.0,1.0,64.0,0.01
2106509,9,Araucania,9201,Temuco,10,1,24.0,invierno_24C,F,4,37.0,6074.813124848845,20640.0,11.055,16096.0,6074.813124848845,8.622857142857143,4544.0,0.0,0.0,503,32.0,1.0,1.0,64.0,0.01
2048439,9,Araucania,9102,Purén,11,1,24.0,invierno_24C,F,2,24.0,3142.0109885476345,20640.0,11.055,10208.0,3142.0109885476345,5.468571428571429,10432.0,0.0,0.0,319,32.0,1.0,1.0,64.0,0.01
2176648,9,Araucania,9203,Freire,12,1,24.0,invierno_24C,F,3,140.0,16779.694456376623,20640.0,11.055,20640.0,9328.227515240244,11.057142857142859,0.0,7451.466941136381,0.0,645,32.0,1.0,1.0,64.0,0.01
2061230,9,Araucania,9105,Collipulli,13,1,24.0,invierno_24C,F,4,21.0,4381.345390307464,20640.0,11.055,12704.0,4381.345390307464,6.805714285714286,7936.0,0.0,0.0,397,32.0,1.0,1.0,64.0,0.01
2275872,9,Araucania,9221,Cholchol,14,1,24.0,invierno_24C,F,4,36.0,5918.340566208891,20640.0,11.055,15808.0,5918.340566208891,8.468571428571428,4832.0,0.0,0.0,494,32.0,1.0,1.0,64.0,0.01
2257008,9,Araucania,9219,Teodoro Schmidt,15,1,24.0,invierno_24C,E,2,36.0,5290.541322994301,20640.0,11.055,14528.0,5290.541322994301,7.782857142857143,6112.0,0.0,0.0,454,32.0,1.0,1.0,64.0,0.01
2218145,9,Araucania,9212,Gorbea,16,1,24.0,invierno_24C,F,3,31.0,5828.996401531985,20640.0,11.055,15648.0,5828.996401531985,8.382857142857143,4992.0,0.0,0.0,489,32.0,1.0,1.0,64.0,0.01
2084315,9,Araucania,9111,Lonquimay,17,1,24.0,invierno_24C,H,2,48.0,7374.685423435896,20640.0,11.055,18464.0,7374.685423435896,9.891428571428573,2176.0,0.0,0.0,577,32.0,1.0,1.0,64.0,0.01
2077320,9,Araucania,9109,Victoria,18,1,24.0,invierno_24C,F,3,62.0,10132.638615549013,20640.0,11.055,20640.0,8897.330109005235,11.057142857142859,0.0,1235.3085065437767,0.0,645,32.0,1.0,1.0,64.0,0.01
2171817,9,Araucania,9202,Vilcún,19,1,24.0,invierno_24C,F,3,22.0,5576.4204683051785,20640.0,11.055,15136.0,5576.4204683051785,8.108571428571429,5504.0,0.0,0.0,473,32.0,1.0,1.0,64.0,0.01
2180293,9,Araucania,9204,Cunco,20,1,24.0,invierno_24C,F,3,135.0,21294.520476384972,20640.0,11.055,20640.0,9403.976245367738,11.057142857142859,0.0,11890.544231017237,0.0,645,32.0,1.0,1.0,64.0,0.01
2035392,9,Araucania,9101,Angol,21,1,24.0,invierno_24C,F,3,40.0,7173.147800497298,20640.0,11.055,18240.0,7173.147800497298,9.771428571428572,2400.0,0.0,0.0,570,32.0,1.0,1.0,64.0,0.01
2068648,9,Araucania,9108,Lumaco,22,1,24.0,invierno_24C,F,2,50.0,8895.486464109203,20640.0,11.055,20640.0,8589.302036752826,11.057142857142859,0.0,306.18442735637683,0.0,645,32.0,1.0,1.0,64.0,0.01
2196403,9,Araucania,9208,Nueva Imperial,23,1,24.0,invierno_24C,F,8,128.0,10433.744043585688,20640.0,11.055,20640.0,9043.039091990995,11.057142857142859,0.0,1390.7049515946908,0.0,645,32.0,1.0,1.0,64.0,0.01
2228668,9,Araucania,9215,Villarrica,24,1,24.0,invierno_24C,F,1,40.0,7754.466512976859,20640.0,11.055,19424.0,7754.466512976859,10.405714285714286,1216.0,0.0,0.0,607,32.0,1.0,1.0,64.0,0.01
2191156,9,Araucania,9205,Lautaro,25,1,24.0,invierno_24C,F,3,36.0,6711.872355821524,20640.0,11.055,17344.0,6711.872355821524,9.291428571428572,3296.0,0.0,0.0,542,32.0,1.0,1.0,64.0,0.01
2256107,9,Araucania,9217,Melipeuco,26,1,24.0,invierno_24C,H,8,70.0,10531.415914564477,20640.0,11.055,20640.0,9016.939448665722,11.057142857142859,0.0,1514.4764658987547,0.0,645,32.0,1.0,1.0,64.0,0.01
2220221,9,Araucania,9213,Toltén,27,1,24.0,invierno_24C,E,8,93.0,10832.058492572098,20640.0,11.055,20640.0,9052.863419735819,11.057142857142859,0.0,1779.1950728362795,0.0,645,32.0,1.0,1.0,64.0,0.01
